"country","countryCode","month","year","indicatorName","indicatorCode","strata","type","estimate","LCL","UCL"
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 5","Slum",0.6192,0.5745,0.6701
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 6","Slum",0.6413,0.5833,0.7009
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 7","Slum",0.6968,0.642,0.7405
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 8","Slum",0.6492,0.5776,0.7146
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 9","Slum",0.7476,0.6978,0.7853
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 1","Slum",0.882,0.876,0.8894
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 2","Slum",0.7088,0.6981,0.7193
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 3","Slum",0.5258,0.5139,0.5366
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 4","Slum",0.3224,0.3184,0.3284
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 5","Slum",0.2618,0.2501,0.2732
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Overall","Slum",0.7066,0.6867,0.7234
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 1","Citywide",0.4568,0.4048,0.5168
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 2","Citywide",0.6877,0.6425,0.7259
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 3","Citywide",0.4778,0.4302,0.5336
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 4","Citywide",0.3604,0.3008,0.4167
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 5","Citywide",0.3853,0.3292,0.434
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 6","Citywide",0.3727,0.3272,0.4238
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 7","Citywide",0.471,0.4288,0.5144
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 8","Citywide",0.3096,0.281,0.3453
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Survey Area 9","Citywide",0.5107,0.4399,0.5675
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 1","Citywide",0.8823,0.8762,0.8883
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 2","Citywide",0.7075,0.6981,0.7179
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 3","Citywide",0.5161,0.5069,0.5254
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 4","Citywide",0.3259,0.323,0.3294
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Wealth Quintile 5","Citywide",0.1845,0.1742,0.1962
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $1.75/day 2005 PPP poverty line","ppp175","Overall","Citywide",0.4691,0.4494,0.487
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 1","Slum",0.77,0.718,0.8225
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 2","Slum",0.8152,0.7796,0.8489
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 3","Slum",0.7588,0.7064,0.8118
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 4","Slum",0.76,0.7066,0.8136
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 5","Slum",0.7362,0.6899,0.7766
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 6","Slum",0.7437,0.6938,0.8007
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 7","Slum",0.7978,0.7595,0.8346
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 8","Slum",0.7498,0.6954,0.8006
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 9","Slum",0.8399,0.809,0.867
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 1","Slum",0.9351,0.931,0.9388
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 2","Slum",0.8132,0.805,0.8204
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 3","Slum",0.6686,0.6572,0.6793
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 4","Slum",0.442,0.4367,0.4491
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 5","Slum",0.3459,0.329,0.3637
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Overall","Slum",0.7971,0.7802,0.812
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 1","Citywide",0.5571,0.5036,0.6133
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 2","Citywide",0.7726,0.7357,0.809
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 3","Citywide",0.5844,0.5354,0.6285
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 4","Citywide",0.4473,0.3893,0.5076
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 5","Citywide",0.4723,0.4091,0.5343
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 6","Citywide",0.4683,0.4143,0.5176
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 7","Citywide",0.5845,0.548,0.6297
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 8","Citywide",0.409,0.3747,0.4477
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Survey Area 9","Citywide",0.5981,0.5387,0.6585
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 1","Citywide",0.9349,0.932,0.9386
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 2","Citywide",0.8118,0.8049,0.8186
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 3","Citywide",0.6604,0.6519,0.6683
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 4","Citywide",0.4466,0.4423,0.451
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Wealth Quintile 5","Citywide",0.2486,0.2343,0.2627
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.00/day 2005 PPP poverty line","ppp200","Overall","Citywide",0.563,0.5433,0.5829
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 1","Slum",0.8793,0.8395,0.9145
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 2","Slum",0.9047,0.8748,0.9296
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 3","Slum",0.8736,0.8318,0.9083
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 4","Slum",0.8803,0.8487,0.9135
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 5","Slum",0.8684,0.8347,0.8923
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 6","Slum",0.861,0.8211,0.8935
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 7","Slum",0.9026,0.8755,0.9282
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 8","Slum",0.8713,0.8283,0.909
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 9","Slum",0.9273,0.9107,0.9437
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 1","Slum",0.9801,0.9786,0.9815
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 2","Slum",0.9196,0.9151,0.9237
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 3","Slum",0.8376,0.8288,0.8459
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 4","Slum",0.6242,0.618,0.6321
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 5","Slum",0.5135,0.4948,0.5329
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Overall","Slum",0.8966,0.8855,0.9074
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 1","Citywide",0.6999,0.6539,0.7426
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 2","Citywide",0.8676,0.8336,0.8958
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 3","Citywide",0.7283,0.6879,0.7685
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 4","Citywide",0.5918,0.5295,0.6483
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 5","Citywide",0.6052,0.5396,0.6698
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 6","Citywide",0.6189,0.5735,0.6715
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 7","Citywide",0.74,0.7036,0.7779
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 8","Citywide",0.5731,0.5378,0.6121
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Survey Area 9","Citywide",0.7209,0.6723,0.7769
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 1","Citywide",0.98,0.9786,0.9813
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 2","Citywide",0.919,0.9152,0.9225
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 3","Citywide",0.8332,0.8266,0.8395
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 4","Citywide",0.6283,0.6237,0.6332
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Wealth Quintile 5","Citywide",0.3863,0.3686,0.409
"Bangladesh","BGD","Mar",2017,"Mean likelihood of household being below the $2.50/day 2005 PPP poverty line","ppp250","Overall","Citywide",0.6975,0.68,0.7139
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 1","Slum",2.2206,1.9118,2.5441
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 2","Slum",1.9125,1.7122,2.1378
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 3","Slum",2.3125,2.0148,2.5945
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 4","Slum",2.2424,1.9841,2.5152
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 5","Slum",2.3939,2.1212,2.6371
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 6","Slum",2.3939,2.1205,2.6977
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 7","Slum",2.0455,1.7417,2.2886
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 8","Slum",2.1379,1.7931,2.6724
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Survey Area 9","Slum",1.6486,1.4588,1.8378
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 1","Slum",1,1,1
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 2","Slum",2,2,2
"Bangladesh","BGD","Mar",2017,"Mean wealth index","pQuintile","Wealth Quintile 3","Slum",3,3,3
